Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145809,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Dew Point,Wind Speed,Relative Humidity
1999,1,2,22,30,0,0,0,-9,-15,1.4,75.16
1999,1,2,23,30,0,0,0,-10,-16,1.2000000000000002,78.12
1999,1,3,0,30,0,0,0,-11,-16,1.0,74.0
1999,1,3,1,30,0,0,0,-12,-17,0.8,77.09
1999,1,3,2,30,0,0,0,-12,-17,0.5,73.42
1999,1,3,3,30,0,0,0,-12,-18,0.30000000000000004,76.46000000000002
1999,1,3,4,30,0,0,0,-13,-18,0.4,74.43
1999,1,3,5,30,0,0,0,-13,-18,0.7000000000000001,73.0
1999,1,3,6,30,0,0,0,-13,-19,0.8,69.88
1999,1,3,7,30,0,0,0,-12,-19,1.2000000000000002,60.84
1999,1,3,8,30,0,21,21,-9,-20,2.2,46.49
1999,1,3,9,30,275,122,206,-7,-19,3.7,41.69
1999,1,3,10,30,27,158,169,-5,-18,4.7,38.02
1999,1,3,11,30,203,210,302,-4,-18,5.1000000000000005,37.02
1999,1,3,12,30,124,213,270,-4,-17,5.1000000000000005,38.74
1999,1,3,13,30,4,137,139,-4,-17,4.800000000000002,40.36
1999,1,3,14,30,737,60,299,-4,-16,4.1000000000000005,41.69
1999,1,3,15,30,322,67,131,-5,-16,2.8000000000000003,46.11
1999,1,3,16,30,0,20,20,-6,-16,1.5,54.47
1999,1,3,17,30,0,0,0,-7,-16,0.9,60.57
1999,1,3,18,30,0,0,0,-8,-16,0.9,61.16
1999,1,3,19,30,0,0,0,-8,-16,1.2000000000000002,60.31
1999,1,3,20,30,0,0,0,-8,-16,1.5,59.91
1999,1,3,21,30,0,0,0,-8,-16,1.9,59.95
1999,1,3,22,30,0,0,0,-8,-16,2.3000000000000003,61.07
1999,1,3,23,30,0,0,0,-8,-15,2.7,62.39
1999,1,4,0,30,0,0,0,-8,-15,2.8000000000000003,62.7
1999,1,4,1,30,0,0,0,-8,-15,2.5,63.11
1999,1,4,2,30,0,0,0,-8,-15,2.1,68.91
1999,1,4,3,30,0,0,0,-8,-15,2.0,63.74
1999,1,4,4,30,0,0,0,-8,-15,2.0,63.75
1999,1,4,5,30,0,0,0,-8,-15,2.3000000000000003,63.72
1999,1,4,6,30,0,0,0,-7,-15,2.7,63.91
1999,1,4,7,30,0,0,0,-6,-15,3.6,55.58
1999,1,4,8,30,141,65,90,-4,-14,4.6000000000000005,51.57
1999,1,4,9,30,316,118,214,-2,-13,5.1000000000000005,48.1
1999,1,4,10,30,267,174,282,0,-12,5.4,44.81
1999,1,4,11,30,67,201,231,0,-11,5.9,44.52
1999,1,4,12,30,0,130,130,1,-10,6.5,44.04
1999,1,4,13,30,513,141,354,1,-10,6.7,46.69
1999,1,4,14,30,677,71,293,0,-9,6.1000000000000005,49.28
1999,1,4,15,30,30,75,81,0,-8,5.4,54.83
1999,1,4,16,30,0,13,13,0,-9,5.1000000000000005,58.07
1999,1,4,17,30,0,0,0,-1,-9,5.5,60.91
1999,1,4,18,30,0,0,0,-1,-9,5.800000000000002,60.08
1999,1,4,19,30,0,0,0,-1,-9,6.0,59.14
1999,1,4,20,30,0,0,0,-1,-10,6.0,58.47
1999,1,4,21,30,0,0,0,-1,-10,5.7,58.43
1999,1,4,22,30,0,0,0,-1,-10,5.4,58.45
1999,1,4,23,30,0,0,0,-1,-9,5.1000000000000005,63.21
1999,1,5,0,30,0,0,0,-1,-9,4.9,59.58
1999,1,5,1,30,0,0,0,-1,-9,4.9,61.28
1999,1,5,2,30,0,0,0,0,-9,5.1000000000000005,63.05
1999,1,5,3,30,0,0,0,0,-8,5.1000000000000005,64.15
1999,1,5,4,30,0,0,0,0,-8,4.9,64.23
1999,1,5,5,30,0,0,0,-1,-9,4.4,66.05
1999,1,5,6,30,0,0,0,-2,-9,4.0,64.46000000000001
1999,1,5,7,30,0,0,0,-1,-9,4.1000000000000005,60.01
1999,1,5,8,30,458,48,126,0,-8,4.5,56.36
1999,1,5,9,30,97,130,160,1,-7,5.0,57.12000000000001
1999,1,5,10,30,209,180,265,3,-6,5.4,61.67
1999,1,5,11,30,83,206,244,4,-5,5.800000000000002,59.94
1999,1,5,12,30,149,216,285,4,-5,6.0,56.91
1999,1,5,13,30,686,99,385,5,-5,5.6000000000000005,58.42
1999,1,5,14,30,880,56,347,4,-4,4.5,62.0
1999,1,5,15,30,527,52,158,2,-4,3.3000000000000003,73.54
1999,1,5,16,30,0,33,33,0,-5,3.0,71.91
1999,1,5,17,30,0,0,0,0,-6,3.1,71.63
1999,1,5,18,30,0,0,0,0,-6,3.2,69.92
1999,1,5,19,30,0,0,0,0,-6,3.1,69.77
1999,1,5,20,30,0,0,0,0,-6,3.0,70.71000000000002
1999,1,5,21,30,0,0,0,0,-6,2.9000000000000004,70.81
1999,1,5,22,30,0,0,0,0,-6,2.8000000000000003,69.99
1999,1,5,23,30,0,0,0,0,-7,2.7,68.53
1999,1,6,0,30,0,0,0,0,-7,2.7,66.32000000000001
1999,1,6,1,30,0,0,0,0,-7,2.8000000000000003,68.94
1999,1,6,2,30,0,0,0,0,-8,2.8000000000000003,62.56
1999,1,6,3,30,0,0,0,0,-8,2.8000000000000003,61.84
1999,1,6,4,30,0,0,0,0,-8,2.7,61.42
1999,1,6,5,30,0,0,0,0,-8,2.5,64.9
1999,1,6,6,30,0,0,0,0,-8,2.4000000000000004,64.38
1999,1,6,7,30,0,0,0,0,-8,2.5,60.2
1999,1,6,8,30,240,62,103,2,-7,2.9000000000000004,58.03
1999,1,6,9,30,573,83,259,4,-5,3.4000000000000004,56.79
1999,1,6,10,30,220,180,269,6,-5,3.7,48.87000000000001
1999,1,6,11,30,463,171,384,7,-5,3.8,46.05
1999,1,6,12,30,75,208,243,8,-5,3.4000000000000004,46.84
1999,1,6,13,30,255,186,293,7,-4,2.5,49.24
1999,1,6,14,30,219,142,215,6,-2,1.4,60.41
1999,1,6,15,30,337,70,139,3,-3,0.8,73.11
1999,1,6,16,30,0,24,24,1,-4,0.7000000000000001,70.64
1999,1,6,17,30,0,0,0,0,-5,0.7000000000000001,73.2
1999,1,6,18,30,0,0,0,0,-5,0.9,71.78
1999,1,6,19,30,0,0,0,0,-5,1.2000000000000002,75.77
1999,1,6,20,30,0,0,0,0,-5,1.9,74.13
1999,1,6,21,30,0,0,0,0,-6,2.9000000000000004,77.48
1999,1,6,22,30,0,0,0,-1,-6,3.7,75.15
1999,1,6,23,30,0,0,0,-1,-7,4.1000000000000005,72.37
1999,1,7,0,30,0,0,0,-1,-7,4.0,70.21000000000001
1999,1,7,1,30,0,0,0,-1,-7,3.4000000000000004,69.33
1999,1,7,2,30,0,0,0,0,-7,2.5,69.32000000000001
1999,1,7,3,30,0,0,0,0,-7,1.8,70.38
1999,1,7,4,30,0,0,0,0,-7,1.5,71.23
1999,1,7,5,30,0,0,0,0,-7,1.4,71.87
1999,1,7,6,30,0,0,0,0,-7,1.4,72.14
1999,1,7,7,30,0,0,0,0,-7,1.6,62.81
1999,1,7,8,30,46,65,73,2,-5,2.1,61.12000000000001
1999,1,7,9,30,723,58,280,5,-4,2.4000000000000004,57.68
1999,1,7,10,30,923,56,431,6,-3,2.3000000000000003,57.71
1999,1,7,11,30,938,77,508,7,-3,2.1,56.0
1999,1,7,12,30,711,110,441,8,-2,2.0,56.48
1999,1,7,13,30,678,106,393,7,-3,1.7000000000000002,54.2
1999,1,7,14,30,664,76,298,6,-3,1.2000000000000002,57.82
1999,1,7,15,30,537,57,168,3,-3,1.0,73.37
1999,1,7,16,30,0,31,31,0,-4,1.1,75.28
1999,1,7,17,30,0,0,0,0,-5,1.1,77.86
1999,1,7,18,30,0,0,0,0,-5,1.1,82.28
1999,1,7,19,30,0,0,0,-1,-6,1.2000000000000002,79.44
1999,1,7,20,30,0,0,0,-2,-6,1.4,81.08
1999,1,7,21,30,0,0,0,-2,-7,1.4,76.95
1999,1,7,22,30,0,0,0,-2,-7,1.2000000000000002,74.36
1999,1,7,23,30,0,0,0,-2,-8,1.0,72.85000000000002
1999,1,8,0,30,0,0,0,-2,-8,0.8,71.95
1999,1,8,1,30,0,0,0,-2,-8,0.6000000000000001,70.96000000000002
1999,1,8,2,30,0,0,0,-2,-8,0.4,70.61
1999,1,8,3,30,0,0,0,-2,-8,0.4,75.56
1999,1,8,4,30,0,0,0,-3,-8,0.4,74.51
1999,1,8,5,30,0,0,0,-3,-9,0.6000000000000001,73.39
1999,1,8,6,30,0,0,0,-3,-9,0.9,77.38
1999,1,8,7,30,0,0,0,-3,-9,1.7000000000000002,75.89
1999,1,8,8,30,23,64,68,-2,-9,2.6,73.07000000000002
1999,1,8,9,30,0,48,48,-1,-8,2.9000000000000004,70.87
1999,1,8,10,30,0,93,93,-1,-8,2.7,65.85
1999,1,8,11,30,0,43,43,0,-8,2.2,59.24
1999,1,8,12,30,0,53,53,0,-9,1.8,53.16
1999,1,8,13,30,100,192,235,0,-9,1.7000000000000002,51.58
1999,1,8,14,30,829,76,356,0,-9,1.9,50.78
1999,1,8,15,30,696,55,201,-1,-10,1.5,58.32
1999,1,8,16,30,328,21,38,-2,-9,0.9,68.89
1999,1,8,17,30,0,0,0,-3,-10,0.5,71.48
1999,1,8,18,30,0,0,0,-4,-10,0.6000000000000001,69.34
1999,1,8,19,30,0,0,0,-5,-11,1.0,72.25
1999,1,8,20,30,0,0,0,-5,-11,1.4,68.7
1999,1,8,21,30,0,0,0,-5,-12,1.8,69.47
1999,1,8,22,30,0,0,0,-6,-13,2.1,64.63
1999,1,8,23,30,0,0,0,-6,-14,2.4000000000000004,60.73
1999,1,9,0,30,0,0,0,-6,-14,2.7,58.74
1999,1,9,1,30,0,0,0,-5,-14,2.9000000000000004,54.11
1999,1,9,2,30,0,0,0,-5,-14,2.7,56.06
1999,1,9,3,30,0,0,0,-5,-13,2.1,57.83
1999,1,9,4,30,0,0,0,-5,-13,1.9,59.14
1999,1,9,5,30,0,0,0,-5,-13,1.9,59.53
1999,1,9,6,30,0,0,0,-5,-13,1.9,60.57
1999,1,9,7,30,0,0,0,-3,-13,2.4000000000000004,57.61
1999,1,9,8,30,523,43,134,-1,-11,3.6,52.48
1999,1,9,9,30,865,58,326,1,-10,4.800000000000002,48.18
1999,1,9,10,30,938,67,450,2,-9,5.1000000000000005,47.3
1999,1,9,11,30,949,79,518,3,-9,4.7,46.58
1999,1,9,12,30,952,79,525,4,-8,4.1000000000000005,45.38
1999,1,9,13,30,714,95,401,4,-8,3.6,47.38
1999,1,9,14,30,852,68,358,3,-6,2.8000000000000003,55.17
1999,1,9,15,30,181,83,122,2,-6,1.9,63.61
1999,1,9,16,30,64,20,24,0,-6,1.7000000000000002,64.11
1999,1,9,17,30,0,0,0,0,-7,1.6,62.91
1999,1,9,18,30,0,0,0,0,-7,1.4,62.22
1999,1,9,19,30,0,0,0,0,-7,1.2000000000000002,65.84
1999,1,9,20,30,0,0,0,0,-7,1.0,64.48
1999,1,9,21,30,0,0,0,0,-7,1.0,68.43
1999,1,9,22,30,0,0,0,-1,-8,1.1,67.42
1999,1,9,23,30,0,0,0,-1,-8,1.2000000000000002,66.39
1999,1,10,0,30,0,0,0,-1,-8,1.2000000000000002,70.9
1999,1,10,1,30,0,0,0,-1,-8,1.2000000000000002,70.39
1999,1,10,2,30,0,0,0,-1,-8,1.2000000000000002,69.63
1999,1,10,3,30,0,0,0,-2,-8,1.2000000000000002,68.83
1999,1,10,4,30,0,0,0,-2,-9,1.3,67.91
1999,1,10,5,30,0,0,0,-2,-9,1.4,71.57000000000002
1999,1,10,6,30,0,0,0,-3,-9,1.4,69.17
1999,1,10,7,30,0,0,0,-2,-10,1.8,62.98
1999,1,10,8,30,290,60,111,0,-8,2.9000000000000004,55.02
1999,1,10,9,30,862,59,327,2,-9,4.1000000000000005,50.41
1999,1,10,10,30,939,69,454,4,-8,4.5,48.88
1999,1,10,11,30,967,76,525,5,-7,4.5,47.86
1999,1,10,12,30,970,77,534,6,-7,4.2,46.22
1999,1,10,13,30,949,72,480,5,-6,3.6,47.85
1999,1,10,14,30,736,65,317,4,-5,2.7,56.9
1999,1,10,15,30,162,85,121,3,-5,1.8,63.76
1999,1,10,16,30,257,21,36,1,-6,1.7000000000000002,62.43
1999,1,10,17,30,0,0,0,0,-6,2.3000000000000003,64.01
1999,1,10,18,30,0,0,0,0,-7,3.0,66.87
1999,1,10,19,30,0,0,0,0,-7,3.6,65.27
1999,1,10,20,30,0,0,0,0,-7,3.9,64.8
1999,1,10,21,30,0,0,0,0,-7,4.1000000000000005,64.84
1999,1,10,22,30,0,0,0,0,-7,4.3,59.81
1999,1,10,23,30,0,0,0,0,-7,4.4,59.76
1999,1,11,0,30,0,0,0,0,-7,4.3,60.44
1999,1,11,1,30,0,0,0,1,-7,4.0,62.41
1999,1,11,2,30,0,0,0,1,-6,3.9,64.25
1999,1,11,3,30,0,0,0,1,-6,4.1000000000000005,65.51
1999,1,11,4,30,0,0,0,1,-6,4.2,61.53
1999,1,11,5,30,0,0,0,1,-6,4.1000000000000005,61.8
1999,1,11,6,30,0,0,0,1,-6,4.1000000000000005,61.53
1999,1,11,7,30,0,0,0,2,-6,4.5,61.47
1999,1,11,8,30,361,56,120,4,-5,5.1000000000000005,56.75
1999,1,11,9,30,898,53,333,6,-4,5.4,54.44
1999,1,11,10,30,961,63,459,8,-4,5.4,47.96
1999,1,11,11,30,763,97,454,9,-4,4.800000000000002,44.16
1999,1,11,12,30,838,80,478,10,-4,3.6,42.24
1999,1,11,13,30,577,131,381,9,-2,2.1,52.7
1999,1,11,14,30,554,101,293,8,-2,0.7000000000000001,55.48
1999,1,11,15,30,579,52,179,6,-2,0.2,64.77
1999,1,11,16,30,273,21,38,4,-4,0.4,63.93
1999,1,11,17,30,0,0,0,4,-4,0.6000000000000001,66.39
1999,1,11,18,30,0,0,0,4,-4,0.7000000000000001,65.71000000000001
1999,1,11,19,30,0,0,0,3,-4,0.8,64.91
1999,1,11,20,30,0,0,0,3,-5,0.9,64.04
1999,1,11,21,30,0,0,0,3,-5,0.9,68.08
1999,1,11,22,30,0,0,0,3,-5,0.9,67.27
1999,1,11,23,30,0,0,0,3,-5,0.9,66.43
1999,1,12,0,30,0,0,0,3,-5,1.2000000000000002,65.36
1999,1,12,1,30,0,0,0,2,-6,1.6,63.89
1999,1,12,2,30,0,0,0,2,-6,2.0,62.15
1999,1,12,3,30,0,0,0,1,-6,2.2,60.42
1999,1,12,4,30,0,0,0,1,-6,1.9,59.51
1999,1,12,5,30,0,0,0,0,-7,1.5,63.38
1999,1,12,6,30,0,0,0,0,-6,1.2000000000000002,63.89
1999,1,12,7,30,0,0,0,0,-6,1.2000000000000002,60.21
1999,1,12,8,30,532,44,138,2,-5,1.4,65.03
1999,1,12,9,30,0,38,38,3,-4,2.1,65.79
1999,1,12,10,30,0,109,109,4,-4,3.0,62.55
1999,1,12,11,30,8,158,162,4,-4,3.7,63.5
1999,1,12,12,30,155,226,300,5,-4,4.3,63.22
1999,1,12,13,30,657,112,399,4,-4,4.2,62.02
1999,1,12,14,30,819,75,361,3,-4,3.3000000000000003,66.29
1999,1,12,15,30,697,54,209,1,-4,1.9,72.34
1999,1,12,16,30,377,22,47,0,-5,1.1,76.52
1999,1,12,17,30,0,0,0,-1,-6,0.9,77.76
1999,1,12,18,30,0,0,0,-1,-6,0.6000000000000001,76.33
1999,1,12,19,30,0,0,0,-2,-6,0.8,80.56
1999,1,12,20,30,0,0,0,-3,-7,1.1,84.68
1999,1,12,21,30,0,0,0,-3,-7,1.4,82.38
1999,1,12,22,30,0,0,0,-3,-7,1.9,80.19
1999,1,12,23,30,0,0,0,-2,-8,2.5,77.26
1999,1,13,0,30,0,0,0,-2,-8,2.9000000000000004,74.39
1999,1,13,1,30,0,0,0,-2,-9,3.0,71.69
1999,1,13,2,30,0,0,0,-2,-9,2.8000000000000003,70.17
1999,1,13,3,30,0,0,0,-2,-9,2.3000000000000003,69.19
1999,1,13,4,30,0,0,0,-2,-9,1.9,68.4
1999,1,13,5,30,0,0,0,-1,-9,1.6,63.66
1999,1,13,6,30,0,0,0,0,-9,1.1,60.11
1999,1,13,7,30,0,0,0,0,-9,0.7000000000000001,58.15
1999,1,13,8,30,0,12,12,0,-7,0.7000000000000001,56.92
1999,1,13,9,30,446,106,247,1,-6,1.3,59.74
1999,1,13,10,30,83,185,219,2,-6,2.0,61.94000000000001
1999,1,13,11,30,151,222,293,2,-5,2.4000000000000004,65.7
1999,1,13,12,30,128,226,288,2,-5,2.5,67.29
1999,1,13,13,30,172,203,278,1,-5,2.2,68.19
1999,1,13,14,30,408,128,272,1,-4,1.4,69.2
1999,1,13,15,30,662,62,212,0,-4,0.7000000000000001,75.98
1999,1,13,16,30,335,26,49,0,-5,0.5,78.29
1999,1,13,17,30,0,0,0,-1,-5,0.6000000000000001,81.35000000000002
1999,1,13,18,30,0,0,0,-2,-6,0.9,85.15
1999,1,13,19,30,0,0,0,-2,-6,1.2000000000000002,80.74
1999,1,13,20,30,0,0,0,-3,-7,1.3,80.99
1999,1,13,21,30,0,0,0,-4,-8,1.5,79.71000000000002
1999,1,13,22,30,0,0,0,-4,-10,2.0,76.91
1999,1,13,23,30,0,0,0,-5,-11,2.7,68.92
1999,1,14,0,30,0,0,0,-5,-12,3.7,65.04
1999,1,14,1,30,0,0,0,-5,-12,4.3,62.85
1999,1,14,2,30,0,0,0,-5,-13,4.4,60.15
1999,1,14,3,30,0,0,0,-4,-14,4.2,56.99
1999,1,14,4,30,0,0,0,-4,-14,4.1000000000000005,51.28
1999,1,14,5,30,0,0,0,-3,-14,4.4,51.31
1999,1,14,6,30,0,0,0,-2,-14,5.300000000000002,47.95
1999,1,14,7,30,0,0,0,-1,-14,6.300000000000002,42.06
1999,1,14,8,30,142,69,95,0,-13,6.5,38.72
1999,1,14,9,30,734,58,291,2,-12,6.300000000000002,39.45
1999,1,14,10,30,0,76,76,3,-11,5.800000000000002,40.02
1999,1,14,11,30,0,75,75,4,-9,5.300000000000002,40.72
1999,1,14,12,30,0,73,73,5,-8,5.2,44.59
1999,1,14,13,30,9,153,157,5,-7,4.7,47.68
1999,1,14,14,30,703,74,324,5,-7,4.3,50.4
1999,1,14,15,30,758,50,224,4,-7,4.3,54.52
1999,1,14,16,30,296,25,46,2,-8,4.4,53.83
1999,1,14,17,30,0,0,0,1,-9,4.6000000000000005,50.55
1999,1,14,18,30,0,0,0,1,-9,4.5,48.51
1999,1,14,19,30,0,0,0,1,-9,4.1000000000000005,48.18
1999,1,14,20,30,0,0,0,1,-9,4.0,47.86
1999,1,14,21,30,0,0,0,1,-10,4.3,45.58
1999,1,14,22,30,0,0,0,1,-10,4.5,43.81
1999,1,14,23,30,0,0,0,2,-11,4.6000000000000005,42.97
1999,1,15,0,30,0,0,0,2,-11,4.9,41.98
1999,1,15,1,30,0,0,0,2,-11,5.1000000000000005,40.87
1999,1,15,2,30,0,0,0,1,-11,5.0,40.24
1999,1,15,3,30,0,0,0,1,-11,5.0,40.07
1999,1,15,4,30,0,0,0,2,-11,4.800000000000002,40.48
1999,1,15,5,30,0,0,0,2,-11,4.2,41.63
1999,1,15,6,30,0,0,0,2,-11,3.3000000000000003,42.78
1999,1,15,7,30,0,0,0,2,-10,2.8000000000000003,44.07
1999,1,15,8,30,550,43,143,4,-10,2.8000000000000003,43.66
1999,1,15,9,30,639,76,280,6,-8,2.9000000000000004,41.83
1999,1,15,10,30,510,144,358,7,-8,3.0,39.88
1999,1,15,11,30,714,114,454,8,-8,3.2,37.53
1999,1,15,12,30,692,123,459,7,-6,3.8,43.48
1999,1,15,13,30,573,137,392,6,-5,3.9,49.29
1999,1,15,14,30,601,97,312,5,-5,3.4000000000000004,59.13
1999,1,15,15,30,747,50,223,3,-4,2.5,65.23
1999,1,15,16,30,143,27,37,1,-5,2.2,69.05
1999,1,15,17,30,0,0,0,1,-5,2.4000000000000004,68.42
1999,1,15,18,30,0,0,0,0,-5,2.5,73.60000000000002
1999,1,15,19,30,0,0,0,0,-5,2.4000000000000004,72.5
1999,1,15,20,30,0,0,0,0,-5,2.0,71.32000000000002
1999,1,15,21,30,0,0,0,0,-5,1.7000000000000002,70.13
1999,1,15,22,30,0,0,0,0,-5,1.5,69.03
1999,1,15,23,30,0,0,0,0,-6,1.5,67.63
1999,1,16,0,30,0,0,0,0,-6,1.5,66.01
1999,1,16,1,30,0,0,0,0,-7,1.7000000000000002,68.57000000000001
1999,1,16,2,30,0,0,0,0,-7,2.0,70.86
1999,1,16,3,30,0,0,0,-1,-8,2.4000000000000004,68.07000000000001
1999,1,16,4,30,0,0,0,-2,-8,2.8000000000000003,70.2
1999,1,16,5,30,0,0,0,-2,-9,3.2,66.71000000000001
1999,1,16,6,30,0,0,0,-1,-9,3.6,58.51
1999,1,16,7,30,0,0,0,0,-10,4.2,52.75
1999,1,16,8,30,726,42,174,2,-9,4.800000000000002,48.89
1999,1,16,9,30,879,60,342,4,-7,5.1000000000000005,48.34
1999,1,16,10,30,809,72,414,6,-7,5.0,44.29
1999,1,16,11,30,0,84,84,7,-7,4.2,40.06
1999,1,16,12,30,608,146,443,7,-6,3.1,46.02
1999,1,16,13,30,758,92,432,6,-5,2.2,51.73
1999,1,16,14,30,674,90,334,5,-4,1.7000000000000002,56.05
1999,1,16,15,30,124,96,125,4,-4,1.4,61.08
1999,1,16,16,30,32,27,30,2,-5,1.7000000000000002,68.41
1999,1,16,17,30,0,0,0,1,-5,2.2,68.04
1999,1,16,18,30,0,0,0,1,-5,2.9000000000000004,67.93
1999,1,16,19,30,0,0,0,0,-5,3.7,71.92
1999,1,16,20,30,0,0,0,0,-5,4.2,69.15
1999,1,16,21,30,0,0,0,0,-6,4.5,66.17
1999,1,16,22,30,0,0,0,0,-7,4.4,68.18
1999,1,16,23,30,0,0,0,0,-7,4.0,66.8
1999,1,17,0,30,0,0,0,0,-7,3.2,66.77
1999,1,17,1,30,0,0,0,0,-7,2.8000000000000003,67.35
1999,1,17,2,30,0,0,0,0,-7,2.5,68.56
1999,1,17,3,30,0,0,0,0,-6,1.9,69.49
1999,1,17,4,30,0,0,0,0,-6,1.6,70.71000000000002
1999,1,17,5,30,0,0,0,0,-6,2.1,74.81
1999,1,17,6,30,0,0,0,-1,-7,2.3000000000000003,76.63
1999,1,17,7,30,0,0,0,-1,-8,2.7,64.73
1999,1,17,8,30,198,69,106,0,-10,4.1000000000000005,52.84
